node,lng,lat
4540,116.6711652,39.8963432
4541,116.6758927,39.8867802
4542,116.6775868,39.8846346
4543,116.6800833,39.8817676
4544,116.684389,39.901555
4545,116.7029568,39.8862138
4546,116.7066985,39.883958
4547,116.7294243,39.9154064
4548,116.7277354,39.9358686
4549,116.7259404,39.9399204
4550,116.7251576,39.9429643
4551,116.6555925,39.9221664
4552,116.656164,39.9225222
4553,116.6570671,39.9230687
4554,116.6616642,39.9257748
4555,116.6678593,39.9279253
4556,116.6752383,39.9285326
4557,116.683104,39.9298612
4558,116.6862039,39.9304503
4559,116.7186083,39.9408656
4560,116.7266928,39.9436236
4561,116.7275269,39.9437149
4562,116.729132,39.9449921
4563,116.7325116,39.9465275
4564,116.7407391,39.94457
4565,116.7688485,39.9409685
4566,116.7783626,39.9405918
4567,116.7819176,39.9409485
4568,116.7259444,39.8850645
4569,116.6375058,39.90829
4570,116.6379773,39.9055443
4571,116.6388694,39.9004041
4572,116.7762341,39.8532592
4573,116.7763726,39.8749677
4574,116.7692374,39.8530843
4575,116.7692228,39.8586302
4576,116.768883,39.8780927
4577,116.7590878,39.882195
4578,116.7588959,39.8868919
4579,116.7589044,39.8996379
4580,116.7294887,39.9150121
4581,116.6993442,39.925525
4582,116.699578,39.925496
4583,116.7073824,39.9242805
4584,116.7094503,39.923502
4585,116.7164322,39.9227388
4586,116.7165941,39.9225426
4587,116.7291315,39.9220238
4588,116.729087,39.9222441
4589,116.7404428,39.9237927
4590,116.7571289,39.9241957
4591,116.7562275,39.9512761
4592,116.7572748,39.9194676
4593,116.7572993,39.9157089
4594,116.7571448,39.905129
4595,116.6812196,39.9221732
4596,116.7594247,39.9038062
4597,116.7777785,39.8864011
4598,116.7614291,39.9026621
4599,116.7672299,39.902087
4600,116.7704056,39.897886
4601,116.7686718,39.9416217
4602,116.6505369,40.1422109
4603,116.6695996,40.1230798
4604,116.6746443,40.1199803
4605,116.678953,40.1186413
4606,116.6832282,40.1166759
4607,116.6913985,40.1127995
4608,116.7082804,40.0836446
4609,116.7183724,40.0691274
4610,116.7330209,40.0629865
4611,116.7473128,40.0617453
4612,116.7492312,40.0549974
4613,116.751643,40.0398591
4614,116.7535506,40.0149378
4615,116.7608772,40.0040757
4616,116.76094,40.0037482
4617,116.7524993,39.9726752
4618,116.7497147,39.9583805
4619,116.7959712,39.9422317
4620,116.7695714,39.9382824
4621,116.6310115,40.2378746
4622,116.7839761,39.834134
4623,116.7893728,39.8246736
4624,116.7846951,39.8179496
4625,116.790769,39.7950742
4626,116.7908199,39.7927262
4627,116.7792548,39.7924245
4628,116.2773396,39.8989605
4629,116.268364,39.8989659
4630,116.2727517,39.8989625
4631,116.7159733,39.8490131
4632,116.6823878,39.9169941
4633,116.6753053,39.913137
4634,116.6958888,39.9130534
4635,116.691242,39.9122503
4636,116.6899857,39.915528
4637,116.6982727,39.9134749
4638,116.7012675,39.9139665
4639,116.6975728,39.9168987
4640,116.6990087,39.9105651
4641,116.7089813,39.9157685
4642,116.7081218,39.9114857
4643,116.7040692,39.9120782
4644,116.7069151,39.9087912
4645,116.7457189,39.8858415
4646,116.7505551,39.8842245
4647,116.7534561,39.8834473
4648,116.72139,39.9145097
4649,116.7211641,39.9110249
4650,116.732878,39.9046182
4651,116.741008,39.8986926
4652,116.74477,39.8908759
4653,116.7506388,39.888789
4654,116.7551037,39.8872358
4655,116.7603741,39.8866284
4656,116.7531231,39.9056772
4657,116.7522617,39.8994398
4658,116.7514988,39.8945296
4659,116.7507566,39.8887398
4660,116.7503635,39.8805827
4661,116.7498942,39.8706359
4662,116.7498083,39.8693118
4663,116.649705,39.9210782
4664,116.6512146,39.9211496
4665,116.6545899,39.9213429
4666,116.6543568,39.9218948
4667,116.649747,39.9214527
4668,116.6513767,39.9215762
4669,116.652882,39.9216875
4670,116.6500481,39.9223877
4671,116.6497682,39.9204462
4672,116.6512742,39.9110182
4673,116.6430784,39.9208757
4674,116.6450271,39.9179156
4675,116.636809,39.9178432
4676,116.6286678,39.9087055
4677,116.6506145,39.910842
4678,116.6373282,39.9092729
4679,116.6237754,39.9080669
4680,116.6207714,39.9076982
4681,116.6147588,39.9074983
4682,116.226329,39.8891808
4683,116.246851,39.8882297
4684,116.2676054,39.8884225
4685,116.2470335,39.8882217
4686,116.2549647,39.8882412
4687,116.2676121,39.8881421
4688,116.2549635,39.8883396
4689,116.2470332,39.8883831
4690,116.6123922,39.9067312
4691,116.595201,39.9048322
4692,116.5951818,39.9049437
4693,116.5709422,39.9087159
4694,116.5533771,39.9055716
4695,116.5494143,39.9058265
4696,116.5455675,39.9065208
4697,116.5236419,39.9071319
4698,116.3363104,39.8567043
4699,116.2900109,39.9525958
4700,116.2902067,39.9539201
4701,116.290271,39.9547806
4702,116.2897216,39.9564651
4703,116.2889024,39.9579533
4704,116.2880992,39.9592616
4705,116.291135,39.9331466
4706,116.2899589,39.9481815
4707,116.2905408,39.9218091
4708,116.2905795,39.9237021
4709,116.2899749,39.9174024
4710,116.2905607,39.9185587
4711,116.2913465,39.9197603
4712,116.2901256,39.9348183
4713,116.2897408,39.9385604
4714,116.2890004,39.9442225
4715,116.2887869,39.9559913
4716,116.2876269,39.9583936
4717,116.2828419,39.9655795
4718,116.2823162,39.9662327
4719,116.280281,39.9707028
4720,116.2789838,39.9725161
4721,116.277131,39.9741034
4722,116.2758816,39.9755481
4723,116.2773958,39.9727077
4724,116.2796454,39.9740598
4725,116.2825875,39.9765386
4726,116.2761795,39.9724388
4727,116.277976,39.9730478
4728,116.1447247,39.7600049
4729,116.1479262,39.7629514
4730,116.1515964,39.7667708
4731,116.1928303,39.7924789
4732,116.1939098,39.7949064
4733,116.1959314,39.8008517
4734,116.1971975,39.8068411
4735,116.1994794,39.8107847
4736,116.2053699,39.8393819
4737,116.2069787,39.8416128
4738,116.2174993,39.8437389
4739,116.2199634,39.844682
4740,116.6097736,40.0239994
4741,116.6527784,40.0333415
4742,116.6582283,40.0328819
4743,116.6591402,40.0316534
4744,116.6089459,40.0245976
4745,116.6732511,40.008763
4746,116.6734517,40.0102239
4747,116.6703399,40.0127422
4748,116.4518196,40.0018435
4749,116.4671555,40.0040115
4750,116.4669876,40.0073196
4751,116.4668206,40.0130192
4752,116.4646373,40.012873
4753,116.4516707,39.9995012
4754,116.4513302,39.995737
4755,116.4492574,40.0003837
4756,116.4505177,40.000046
4757,116.4493891,40.0001153
4758,116.4493805,39.9997264
4759,116.4505279,40.0012858
4760,116.4493883,39.9994899
4761,116.4612936,40.0128824
4762,116.4720014,40.0101361
4763,116.4700908,40.0006661
4764,116.4568597,39.988726
4765,116.4565424,39.9957529
4766,116.4566933,39.992055
4767,116.4537058,39.9916501
4768,116.3177913,40.0047427
4769,116.3202195,40.0048645
4770,116.3157202,39.9987527
4771,116.3221798,39.9967959
4772,116.3213315,39.9948172
4773,116.3208322,39.9967545
4774,116.320948,39.9983183
4775,116.3279533,40.0054625
4776,116.3211102,39.9912004
4777,116.3266973,39.9913615
4778,116.3098383,39.9907406
4779,116.4257478,39.8961472
4780,116.4256277,39.8977199
4781,116.4305272,39.8971742
4782,116.4290404,39.8991639
4783,116.4323213,39.8981187
4784,116.4323871,39.8971094
4785,116.4329656,39.8958371
4786,116.4331669,39.8942559
4787,116.433136,39.8930916
4788,116.4329531,39.8929278
4789,116.4328406,39.8923844
4790,116.4210733,39.8992176
4791,116.421408,39.8923735
4792,116.4212311,39.8959875
4793,116.4214507,39.8922048
4794,116.4214973,39.8920766
4795,116.4491852,39.995693
4796,116.3059465,39.9982089
4797,116.3070495,39.9935443
4798,116.3063278,39.9916289
4799,116.4447458,39.880267
4800,116.4486934,39.9993446
4801,116.4477543,39.9996419
4802,116.4826231,39.9789477
4803,116.4835782,39.9789581
4804,116.4835815,39.9790659
4805,116.4829703,39.9790645
4806,116.4518806,40.0068949
4807,116.4494843,40.0066343
4808,116.4468969,40.0059685
4809,116.4471258,40.0066707
4810,116.4722051,40.0073859
4811,116.476371,40.0073887
4812,116.4641551,40.0073318
4813,116.6314248,40.1430911
4814,116.3113256,39.9985404
4815,116.3127872,39.9986084
4816,116.312489,40.0020724
4817,116.3123139,40.0043962
4818,116.3154535,40.0010991
4819,116.3175686,40.0010737
4820,116.3124758,40.0022601
4821,116.3158019,39.9978115
4822,116.3199096,39.9983369
4823,116.3203241,39.9996991
4824,116.3308149,39.9914889
4825,116.3341782,39.9915695
4826,116.7011467,40.2761097
4827,116.6771377,40.2678778
4828,116.6722128,40.2679918
4829,116.6385485,40.2730072
4830,116.6189341,40.272981
4831,116.6049229,40.2683616
4832,116.5855236,40.2626614
4833,116.5521549,40.2524988
4834,116.5247719,40.2372316
4835,116.4921483,40.2047758
4836,116.4878125,40.1970759
4837,116.4845942,40.1867812
4838,116.483158,40.1790119
4839,116.4820167,40.1725083
4840,116.4772794,40.1319053
4841,116.4785497,40.1102695
4842,116.476394,40.0497394
4843,116.4758172,40.0438914
4844,116.4658273,40.0328584
4845,116.7706356,40.2440203
4846,116.7886818,40.2447295
4847,116.725698,40.2069654
4848,116.7182283,40.1889116
4849,116.6948347,40.1376658
4850,116.6901858,40.1312529
4851,116.6525325,40.1161131
4852,116.7557179,40.1372821
4853,116.795993,40.1466699
4854,116.795973,40.146742
4855,116.7594406,40.1389966
4856,116.7556478,40.1373645
4857,116.6525292,40.1162327
4858,116.6346049,40.1163823
4859,116.5566627,40.1080311
4860,116.6215719,40.1587496
4861,116.6323846,40.1655112
4862,116.4898165,40.2083057
4863,116.5068012,40.2089398
4864,116.6011771,40.211953
4865,116.6129607,40.2110515
4866,116.6291046,40.2104736
4867,116.6362173,40.2105965
4868,116.6509932,40.2109445
4869,116.453258,40.2069336
4870,116.2559627,40.220485
4871,116.2560779,40.2175919
4872,116.260056,40.214644
4873,116.2769402,40.2207086
4874,116.2590215,40.2369149
4875,116.2938738,40.2208782
4876,116.3116497,40.2032679
4877,116.3471824,40.2052015
4878,116.3452771,40.1986078
4879,116.3479657,40.2073192
4880,116.3327727,40.2005927
4881,116.3462625,40.202212
4882,116.3395657,40.2062965
4883,116.3793187,40.2050504
4884,116.4268088,40.2053585
4885,116.2995435,39.9849609
4886,116.2986181,39.989441
4887,116.298686,39.9908091
4888,116.2983944,39.9933053
4889,116.3050538,39.9910297
4890,116.3051105,39.9902074
4891,116.3054681,39.9851241
4892,116.3067264,39.9843091
4893,116.306657,39.9851471
4894,116.3101011,39.9850294
4895,116.327909,39.9948926
4896,116.3140019,39.984027
4897,116.3139821,39.9845326
4898,116.2994403,39.9836257
4899,116.3020377,39.9837065
4900,116.3034926,39.9837448
4901,116.3101934,39.9839321
4902,116.3104098,39.9839359
4903,116.2951564,39.9739556
4904,116.2980849,39.9839167
4905,116.2940793,39.9831375
4906,116.2906788,39.98239
4907,116.3129873,39.9972646
4908,116.3128146,39.9983872
4909,116.3116827,39.9984152
4910,116.311599,39.9985523
4911,116.304791,39.9953265
4912,116.321508,39.9933529
4913,116.3890213,39.9523022
4914,116.3734246,39.952086
4915,116.4018527,39.9500728
4916,116.3873933,39.9522782
4917,116.3874647,39.9500979
4918,116.3656732,39.9058407
4919,116.365014,39.9102275
4920,116.3655262,39.9074492
4921,116.3677764,39.9075881
4922,116.3701318,39.9075574
4923,116.3700607,39.9058313
4924,116.3702782,39.9096073
4925,116.370301,39.9109066
4926,116.3665009,39.9075079
4927,116.365946,39.9087496
4928,116.3659849,39.9102273
4929,116.3660077,39.911515
4930,116.3659687,39.9123099
4931,116.3651446,39.9102378
4932,116.3649942,39.9130117
4933,116.3627549,39.912754
4934,116.3625791,39.9172334
4935,116.359533,39.915002
4936,116.3627594,39.9150795
4937,116.3627767,39.914
4938,116.3595679,39.9127655
4939,116.3602582,39.9116937
4940,116.3599113,39.9058602
4941,116.3599518,39.9080407
4942,116.3571367,39.9080149
4943,116.3569717,39.9080168
4944,116.3599189,39.907741
4945,116.3547769,39.9057523
4946,116.3753298,39.9046097
4947,116.3719187,39.9044079
4948,116.3701541,39.9043681
4949,116.3701147,39.9056564
4950,116.3718638,39.9056381
4951,116.3680273,39.9039834
4952,116.3701547,39.9040034
4953,116.372045,39.9027715
4954,116.3626933,39.907668
4955,116.3627005,39.9093098
4956,116.3608086,39.9093407
4957,116.3649805,39.9091978
4958,116.5275298,40.1475612
4959,116.5862516,40.14273
4960,116.6322593,40.1655819
4961,116.6215244,40.1588301
4962,116.5925791,40.142861
4963,116.6077889,40.1410214
4964,116.6115647,40.1397457
4965,116.6353612,40.1365603
4966,116.6391029,40.1361227
4967,116.6354933,40.1287579
4968,116.6109342,40.1277345
4969,116.616442,40.1278372
4970,116.6612881,40.1223242
4971,116.645131,40.1108844
4972,116.6453365,40.1288571
4973,116.6060011,40.1165612
4974,116.6059774,40.1166814
4975,116.6039568,40.126943
4976,116.6026712,40.1425355
4977,116.5321927,40.1150503
4978,116.5586682,40.1171444
4979,116.5552204,40.1009384
4980,116.5376803,40.103273
4981,116.5564825,40.1074536
4982,116.5456196,40.0914548
4983,116.5535176,40.0907909
4984,116.5461364,40.0955727
4985,116.5457076,40.1004802
4986,116.5453416,40.104953
4987,116.5450188,40.1080981
4988,116.5304181,40.1070954
4989,116.5501686,40.1090171
4990,116.5273779,40.104389
4991,116.4758263,40.0925432
4992,116.4504487,40.0816916
4993,116.4446307,40.0809589
4994,116.4386437,40.0797257
4995,116.4340802,40.0762921
4996,116.4281184,40.0717598
4997,116.4304617,40.0702049
4998,116.4304681,40.0610311
4999,116.418624,40.0632654
5000,116.4268996,40.0610408
5001,116.4358985,40.0610348
5002,116.4313843,40.07852
5003,116.3728137,40.0654601
5004,116.3943427,40.0661373
5005,116.4215976,40.062544
5006,116.4239948,40.0685051
5007,116.3809963,40.1155813
5008,116.401263,40.11452
5009,116.3677427,40.0993753
5010,116.4271304,40.1024285
5011,116.2973735,40.0877556
5012,116.2989549,40.0889905
5013,116.29189,40.0779412
5014,116.3039575,40.0774012
5015,116.3012763,40.0750953
5016,116.3041295,40.0714319
5017,116.3008297,40.0815594
5018,116.2837852,40.1042004
5019,116.2871001,40.1040119
5020,116.2857195,40.1035687
5021,116.2769394,40.109305
5022,116.2748966,40.1085409
5023,116.2778645,40.1084374
5024,116.2739629,40.1087816
5025,116.2767372,40.1089046
5026,116.274917,40.1090145
5027,116.2720484,40.1138438
5028,116.2723559,40.113976
5029,116.2889871,40.1197216
5030,116.2985114,40.1203335
5031,116.3133809,40.1121567
5032,116.3213458,40.1129749
5033,116.4455558,40.0851643
5034,116.3027923,40.1683431
5035,116.3200535,40.1686776
5036,116.3217727,40.1696247
5037,116.2135682,40.1677222
5038,116.2146552,40.1678324
5039,116.2190173,40.1683099
5040,116.2207814,40.168484
5041,116.2268556,40.1691159
5042,116.236197,40.1700882
5043,116.2378011,40.1702684
5044,116.3315439,40.1691933
5045,116.3268506,40.1706387
5046,116.3227918,40.1695448
5047,116.3236,40.1711371
5048,116.3289336,40.1697659
5049,116.3282588,40.1700494
5050,116.3289856,40.1710208
5051,116.23917,40.1648573
5052,116.2401801,40.1635812
5053,116.2369598,40.1623103
5054,116.2365467,40.1623771
5055,116.2359664,40.1624814
5056,116.236594,40.1626879
5057,116.2386629,40.1634872
5058,116.2324346,40.1696774
5059,116.2333743,40.1691462
5060,116.2389323,40.1637645
5061,116.1846844,40.1667928
5062,116.2324325,40.1690364
5063,116.2363571,40.1698024
5064,116.2412993,40.1700803
5065,116.2385165,40.1651586
5066,116.2389476,40.1686094
5067,116.2436139,40.1708563
5068,116.2310526,40.1696607
5069,116.2343348,40.171046
5070,116.2347138,40.1756601
5071,116.2349138,40.1719653
5072,116.2348759,40.1714025
5073,116.2403872,40.1699884
5074,116.2349449,40.1756891
5075,116.2377538,40.1703826
5076,116.2383361,40.1663996
5077,116.238402,40.1718506
5078,116.2386584,40.1717801
5079,116.2386337,40.1722284
5080,116.2303382,40.1855335
5081,116.2319524,40.1835399
5082,116.2297757,40.1831117
5083,116.1925685,40.1718979
5084,116.2017717,40.1776689
5085,116.2019832,40.1778364
5086,116.2773607,40.1322288
5087,116.2625085,40.1319761
5088,116.2659108,40.1247658
5089,116.2627178,40.124428
5090,116.264795,40.1284672
5091,116.2693277,40.1166136
5092,116.1129501,40.0658605
5093,116.5270766,40.0395174
5094,116.4978184,40.0325276
5095,116.4744179,40.0314446
5096,116.4353743,40.0309065
5097,116.4310618,40.0309992
5098,116.4090162,40.0394769
5099,116.408687,40.0393579
5100,116.4164555,40.0312448
5101,116.4159632,40.0360254
5102,116.4159563,40.040125
5103,116.4159006,40.0419773
5104,116.4195467,40.0360581
5105,116.4196239,40.0401054
5106,116.3947406,40.0315545
5107,116.4098095,40.0313536
5108,116.4071744,40.0313858
5109,116.4115721,40.0253809
5110,116.4084812,40.0254309
5111,116.4086238,40.0280036
5112,116.4119503,40.0253849
5113,116.4352122,40.0248591
5114,116.3699141,39.9390748
5115,116.3703582,39.9391077
5116,116.3715217,39.9401556
5117,116.3660353,39.9457701
5118,116.3683504,39.9407393
5119,116.3667612,39.942101
5120,116.3729245,39.93963
5121,116.372428,39.9396282
5122,116.3703054,39.9401781
5123,116.3698195,39.9401444
5124,116.3757581,39.930896
5125,116.3747406,39.9303638
5126,116.3757645,39.9303903
5127,116.3746806,39.9296687
5128,116.3757988,39.9295891
5129,116.3775575,39.9334673
5130,116.3776565,39.9325206
5131,116.378124,39.9325446
5132,116.3781525,39.9323236
5133,116.3840715,39.944487
5134,116.418691,39.8976543
5135,116.4211494,39.8975801
5136,116.4167722,39.8958677
5137,116.4114097,39.9169627
5138,116.3492155,39.8880439
5139,116.3491976,39.8881645
5140,116.3683812,39.8879448
5141,116.3682604,39.8695834
5142,116.439381,39.8819835
5143,116.4398949,39.8828832
5144,116.4388972,39.8846005
5145,116.4380249,39.8845453
5146,116.4381713,39.8834263
5147,116.4381927,39.883203
5148,116.4382065,39.8830846
5149,116.4398713,39.8831332
5150,116.4398119,39.8832457
5151,116.439794,39.8835114
5152,116.4396895,39.8844159
5153,116.4390946,39.8844353
5154,116.4389597,39.8853067
5155,116.4390809,39.8683692
5156,116.4240131,39.8643761
5157,116.4242537,39.864196
5158,116.424202,39.8646992
5159,116.4155594,39.8641509
5160,116.438592,39.8801627
5161,116.4344005,39.8800774
5162,116.4340769,39.8849148
5163,116.4335642,39.8910097
5164,116.4398476,39.8803723
5165,116.4069774,39.8707707
5166,116.4075496,39.8707861
5167,116.4069687,39.8709232
5168,116.4075293,39.8709352
5169,116.3939014,39.8694901
5170,116.3940559,39.869484
5171,116.3925059,39.8697773
5172,116.3939561,39.8698356
5173,116.3962191,39.8713321
5174,116.39263,39.8555926
5175,116.3815423,39.8694768
5176,116.3817102,39.8694811
5177,116.3694304,39.8690235
5178,116.3694508,39.8689012
5179,116.3504649,39.9114309
5180,116.3506053,39.9114339
5181,116.3501012,39.9183836
5182,116.3503168,39.9184127
5183,116.3585548,39.9288191
5184,116.3584938,39.9297758
5185,116.3615716,39.9298098
5186,116.4991626,39.8693306
5187,116.4991902,39.8563929
5188,116.5024757,39.8537098
5189,116.5097532,39.8588904
5190,116.507858,39.8688786
5191,116.5078534,39.8691189
5192,116.507368,39.8695851
5193,116.5174374,39.8687961
5194,116.5174713,39.8689442
5195,116.5156495,39.8648267
5196,116.515737,39.8649619
5197,116.5078823,39.8645156
5198,116.4939203,39.8629043
5199,116.5041709,39.8624526
5200,116.5078676,39.8624202
5201,116.507869,39.8661903
5202,116.5221414,39.8527319
5203,116.5129071,39.8573524
5204,116.5349154,39.8462898
5205,116.5354826,39.8458773
5206,116.5376818,39.8448262
5207,116.5388037,39.8443864
5208,116.5046111,39.8691101
5209,116.5043148,39.868807
5210,116.5042652,39.8661419
5211,116.4961488,39.8542208
5212,116.499243,39.8596
5213,116.4940515,39.8597291
5214,116.4978292,39.8693486
5215,116.4987777,39.8694834
5216,116.5009664,39.8695514
5217,116.5009625,39.8694206
5218,116.5363213,39.8678887
5219,116.520007,39.8685306
5220,116.5111765,39.8689115
5221,116.5155278,39.868717
5222,116.491468,39.8642973
5223,116.4909528,39.8696367
5224,116.4926973,39.8694604
5225,116.4400437,39.8794081
5226,116.4397989,39.8797782
5227,116.4395494,39.8754316
5228,116.4476626,39.8734368
5229,116.4485222,39.8730495
5230,116.4484708,39.8748845
5231,116.4469265,39.877242
5232,116.4468486,39.8802549
5233,116.4458443,39.878543
5234,116.4458702,39.8802607
5235,116.4498434,39.8721267
5236,116.446428,39.8719626
5237,116.4491316,39.8723578
5238,116.4498707,39.8730298
5239,116.4443508,39.8668424
5240,116.4284202,39.914253
5241,116.4431426,39.907314
5242,116.4431154,39.9090307
5243,116.443124,39.9104576
5244,116.4431151,39.9119846
5245,116.3734673,39.8939159
5246,116.4250397,39.885313
5247,116.4146783,39.8905344
5248,116.4233533,39.8894281
5249,116.3915846,39.8753323
5250,116.394123,39.8754029
5251,116.3803573,40.0084898
5252,116.3034875,39.8830686
5253,116.2942504,39.8795034
5254,116.2903579,39.8787468
5255,116.287716,39.8782401
5256,116.3057088,39.8840267
5257,116.3103888,39.8860162
5258,116.3201851,39.8886718
5259,116.3196207,39.8886696
5260,116.3188233,39.8886375
5261,116.3150659,39.8879494
5262,116.3940654,40.0082273
5263,116.4015409,40.0011546
5264,116.4111132,40.0014159
5265,116.3939401,40.0082142
5266,116.369192,40.0048949
5267,116.3683654,40.0162672
5268,116.3807548,40.0007772
5269,116.3944137,39.9967236
5270,116.3998862,39.9972979
5271,116.4014555,39.9973571
5272,116.4110253,39.9974824
5273,116.4952597,39.9966954
5274,116.5350311,39.9727448
5275,116.5332268,39.9696686
5276,116.5344696,39.9715416
5277,116.4929328,39.9866993
5278,116.3573887,39.8850768
5279,116.3614307,39.8852291
5280,116.3609492,39.8819985
5281,116.3609805,39.8829104
5282,116.3611777,39.8842689
5283,116.3616773,39.8870507
5284,116.3668762,39.8852194
5285,116.3664428,39.887816
5286,116.370652,39.8799547
5287,116.3717519,39.8799235
5288,116.3695616,39.8802216
5289,116.3696529,39.8818362
5290,116.3623735,39.8975341
5291,116.359477,39.8956547
5292,116.3598929,39.895625
5293,116.3575138,39.9020731
5294,116.3584765,39.9018522
5295,116.3548072,39.9028459
5296,116.3623831,39.8996606
5297,116.3587538,39.8992413
5298,116.3586575,39.9004158
5299,116.4550832,39.8840079
5300,116.4552244,39.884001
5301,116.4550378,39.8821634
5302,116.4551944,39.882162
5303,116.4547817,39.8801688
5304,116.4548343,39.8709229
5305,116.4549913,39.8709211
5306,116.358517,39.9309447
5307,116.3529685,39.9310704
5308,116.3586131,39.9310732
5309,116.3585596,39.9334289
5310,116.3579274,39.9334997
5311,116.3528974,39.9336077
5312,116.3577581,39.9353086
5313,116.3528185,39.9350872
5314,116.3526979,39.9365726
5315,116.3579484,39.9356206
5316,116.3576055,39.9409121
5317,116.3574079,39.9429384
5318,116.3571467,39.9435458
5319,116.3568494,39.9441616
5320,116.3586003,39.9325562
5321,116.3525537,39.938212
5322,116.3565249,39.9377801
5323,116.3579368,39.9377388
5324,116.3612779,39.938054
5325,116.362243,39.9369747
5326,116.3579448,39.9369518
5327,116.3579063,39.9340094
5328,116.3620835,39.9341241
5329,116.3621954,39.9355299
5330,116.3618679,39.932021
5331,116.3621627,39.8920054
5332,116.3942006,39.8702913
5333,116.3942222,39.8704514
5334,116.3506817,39.9002866
5335,116.3505398,39.9002792
5336,116.4276501,39.9396861
5337,116.4273882,39.9396608
5338,116.4287657,39.9142362
5339,116.4378794,39.8923179
5340,116.4380462,39.8923212
5341,116.4152358,39.8698074
5342,116.415227,39.8699162
5343,116.4331732,39.8691897
5344,116.3425601,39.8881874
5345,116.3427269,39.8881994
5346,116.3733067,39.9474151
5347,116.3733022,39.9475194
5348,116.388393,39.9476269
5349,116.3883935,39.9475266
5350,116.4146327,39.8802436
5351,116.3929205,39.8796294
5352,116.2773209,39.9116029
5353,116.3037099,39.9111675
5354,116.3043485,39.9073152
5355,116.3060936,39.9062382
5356,116.3060901,39.906119
5357,116.3065425,39.9053801
5358,116.3023428,39.90624
5359,116.3019351,39.9069513
5360,116.3041543,39.9073225
5361,116.3011084,39.9062601
5362,116.3011223,39.9061266
5363,116.3017471,39.9054844
5364,116.3041626,39.9050633
5365,116.3022817,39.9061191
5366,116.3043361,39.9050512
5367,116.3073502,39.9061161
5368,116.2961125,39.9062645
5369,116.2961348,39.9117356
5370,116.2889213,39.9011882
5371,116.2942421,39.9012101
5372,116.2942679,39.8997944
5373,116.2943279,39.9057928
5374,116.2925427,39.905615
5375,116.2924998,39.9011969
5376,116.2960274,39.8959752
5377,116.2960837,39.9059733
5378,116.1052442,39.9046527
5379,116.100683,39.9054892
5380,116.4468822,39.9931249
5381,116.4467866,39.9947791
5382,116.4419652,39.9936204
5383,116.4399379,39.994285
5384,116.4469707,39.9954892
5385,116.4513163,39.9956014
5386,116.4434112,39.9958665
5387,116.4439755,39.9951209
5388,116.4459092,39.9954645
5389,116.4442724,39.997585
5390,116.4412254,39.9947027
5391,116.4424635,39.9964739
5392,116.4409428,39.9941996
5393,116.4434477,39.9979798
5394,116.4445322,39.9987157
5395,116.4447478,40.0010358
5396,116.4507092,40.0191423
5397,116.4610247,40.0129531
5398,116.4563149,40.0129346
5399,116.4565905,40.0116002
5400,116.4563657,40.0115944
5401,116.461556,40.0137556
5402,116.4612719,40.0129924
5403,116.4684159,40.0137572
5404,116.4608591,40.0206416
5405,116.4609801,40.0191908
5406,116.4607576,40.019193
5407,116.4426314,40.0198099
5408,116.4420109,40.0309276
5409,116.4352868,39.9582927
5410,116.4353189,39.9569191
5411,116.3570813,39.9026233
5412,116.370954,39.9263013
5413,116.4154682,39.8898004
5414,116.4203041,39.9156932
5415,116.4062073,39.886899
5416,116.4255283,39.8993212
5417,116.3575952,39.9025811
5418,116.353641,39.916949
5419,116.3536405,39.9170863
5420,116.3540098,39.9223236
5421,116.3540106,39.9224157
5422,116.3614932,39.9292081
5423,116.3680709,39.9026639
5424,116.4199056,39.9229233
5425,116.4369238,39.9936426
5426,116.435277,39.9931949
5427,116.4311258,39.9922926
5428,116.4263097,39.9880204
5429,116.4287523,39.9880802
5430,116.4313108,39.9880147
5431,116.4356976,39.9880657
5432,116.4386287,39.9869623
5433,116.4383322,39.9942543
5434,116.4392252,39.9937218
5435,116.4392041,39.9941643
5436,116.4405647,39.9935226
5437,116.4402522,39.9939067
5438,116.4263519,39.9874976
5439,116.4261586,39.9754764
5440,116.4565319,39.9978627
5441,116.4551391,39.997866
5442,116.4540491,39.9982387
5443,116.4528288,39.9978646
5444,116.439815,39.9921436
5445,116.5998581,40.0221985
5446,116.6010204,40.0242078
5447,116.5508535,40.0282863
5448,116.5478732,40.0262751
5449,116.5474531,40.0261157
5450,116.5024391,39.9792908
5451,116.1286659,39.9509735
5452,116.1379667,39.9505333
5453,116.1327833,39.9541
5454,116.12855,39.9511167
5455,116.1373689,39.9694583
5456,116.1314662,39.9511915
5457,116.1250697,39.9488208
5458,116.1296302,39.9497416
5459,116.2884434,39.9665901
5460,116.2909005,39.9668577
5461,116.2934087,39.9671253
5462,116.2838015,39.9656221
5463,116.3000288,39.9777108
5464,116.3035069,39.978849
5465,116.4714321,39.964398
5466,116.4457719,39.9540494
5467,116.5567215,40.0182335
5468,116.5572539,40.0182316
5469,116.5573225,40.0240816
5470,116.54807,40.0287678
5471,116.5413524,40.039002
5472,116.5324994,40.0385108
5473,116.5265089,40.0382991
5474,116.4850702,39.9905343
5475,116.4847942,39.9894288
5476,116.488982,39.9929865
5477,116.4952313,39.9984808
5478,116.4687295,40.0138937
5479,116.4616592,40.0047427
5480,116.4670793,40.0050264
5481,116.4777715,40.0115642
5482,116.4751743,40.0131395
5483,116.4716781,40.0128562
5484,116.4721772,40.0102936
